duration_s,forward_progress_m,blocked_time_s,pinned_time_s,collisions,success,start_to_goal_m
0.160,2.349,0.000,0.000,0,false,4.578
0.160,2.972,0.000,0.000,0,false,5.285
0.180,4.290,0.000,0.000,0,false,6.823
0.160,4.134,0.000,0.000,0,false,6.219
0.180,4.411,0.000,0.000,0,false,6.776
0.180,4.156,0.000,0.000,0,false,6.202
0.160,2.967,0.000,0.000,0,false,5.101
0.180,3.977,0.000,0.000,0,false,6.029
0.180,2.954,0.000,0.000,0,false,5.232
0.160,1.656,0.000,0.000,0,false,4.195
0.140,1.491,0.000,0.000,0,false,4.037
0.180,4.233,0.000,0.000,0,false,6.150
0.180,4.294,0.000,0.000,0,false,6.289
0.160,2.660,0.000,0.000,0,false,4.797
0.160,2.990,0.000,0.000,0,false,5.284
0.180,3.522,0.000,0.000,0,false,5.837
0.160,2.976,0.000,0.000,0,false,5.432
0.160,2.975,0.000,0.000,0,false,5.442
0.180,3.683,0.000,0.000,0,false,6.003
0.160,2.982,0.000,0.000,0,false,5.536
0.180,3.532,0.000,0.000,0,false,6.004
0.160,2.904,0.000,0.000,0,false,4.906
0.160,2.904,0.000,0.000,0,false,4.891
0.160,2.982,0.000,0.000,0,false,5.378
0.180,3.363,0.000,0.000,0,false,5.875
0.140,1.487,0.000,0.000,0,false,4.074
0.180,4.404,0.000,0.000,0,false,6.399
0.160,3.018,0.000,0.000,0,false,5.751
0.180,3.865,0.000,0.000,0,false,6.039
0.160,2.980,0.000,0.000,0,false,5.149
0.160,2.968,0.000,0.000,0,false,4.972
0.160,2.939,0.000,0.000,0,false,5.440
0.180,3.843,0.000,0.000,0,false,5.947
0.160,2.983,0.000,0.000,0,false,5.219
0.160,2.956,0.000,0.000,0,false,5.034
0.160,2.950,0.000,0.000,0,false,5.473
0.160,3.351,0.000,0.000,0,false,5.906
0.180,4.287,0.000,0.000,0,false,6.314
0.160,3.204,0.000,0.000,0,false,5.655
0.180,4.183,0.000,0.000,0,false,6.277
0.160,2.356,0.000,0.000,0,false,4.610
0.160,2.981,0.000,0.000,0,false,5.434
0.160,2.970,0.000,0.000,0,false,5.245
0.160,2.924,0.000,0.000,0,false,4.992
0.160,3.028,0.000,0.000,0,false,5.740
0.160,2.972,0.000,0.000,0,false,5.336
0.160,3.171,0.000,0.000,0,false,5.860
0.180,4.023,0.000,0.000,0,false,6.276
0.160,2.984,0.000,0.000,0,false,5.056
0.160,3.205,0.000,0.000,0,false,5.826
0.180,4.256,0.000,0.000,0,false,6.224
0.160,2.952,0.000,0.000,0,false,5.189
0.180,4.020,0.000,0.000,0,false,6.116
0.160,2.962,0.000,0.000,0,false,5.244
0.160,2.901,0.000,0.000,0,false,4.867
0.180,3.342,0.000,0.000,0,false,5.828
0.160,1.507,0.000,0.000,0,false,4.128
0.160,2.811,0.000,0.000,0,false,4.853
0.180,2.956,0.000,0.000,0,false,5.356
0.160,2.974,0.000,0.000,0,false,5.072
0.160,2.515,0.000,0.000,0,false,4.695
0.180,4.242,0.000,0.000,0,false,6.131
0.160,2.895,0.000,0.000,0,false,4.783
0.180,4.258,0.000,0.000,0,false,6.209
0.180,3.149,0.000,0.000,0,false,5.706
0.160,2.890,0.000,0.000,0,false,4.842
0.160,2.953,0.000,0.000,0,false,5.443
0.180,3.833,0.000,0.000,0,false,6.021
0.140,1.882,0.000,0.000,0,false,4.444
0.160,2.968,0.000,0.000,0,false,5.446
0.180,4.157,0.000,0.000,0,false,6.250
0.160,2.211,0.000,0.000,0,false,4.495
0.160,2.975,0.000,0.000,0,false,5.185
0.160,2.964,0.000,0.000,0,false,5.679
0.180,4.436,0.000,0.000,0,false,6.513
0.140,2.919,0.000,0.000,0,false,4.952
0.180,4.403,0.000,0.000,0,false,6.818
0.160,2.961,0.000,0.000,0,false,5.175
0.160,2.979,0.000,0.000,0,false,5.687
0.180,3.535,0.000,0.000,0,false,5.900
0.160,2.973,0.000,0.000,0,false,5.407
0.160,2.968,0.000,0.000,0,false,5.371
0.180,4.274,0.000,0.000,0,false,6.289
0.160,2.971,0.000,0.000,0,false,5.469
0.160,3.177,0.000,0.000,0,false,5.899
0.180,3.855,0.000,0.000,0,false,6.149
0.160,2.922,0.000,0.000,0,false,5.000
0.140,2.197,0.000,0.000,0,false,4.575
0.160,3.018,0.000,0.000,0,false,5.657
0.180,4.006,0.000,0.000,0,false,6.186
0.160,2.968,0.000,0.000,0,false,5.340
0.180,3.714,0.000,0.000,0,false,5.987
0.160,2.991,0.000,0.000,0,false,5.074
0.160,2.987,0.000,0.000,0,false,5.442
0.160,2.964,0.000,0.000,0,false,4.974
0.160,2.972,0.000,0.000,0,false,5.458
0.160,3.187,0.000,0.000,0,false,5.870
0.160,2.973,0.000,0.000,0,false,5.530
0.160,2.966,0.000,0.000,0,false,5.348
0.180,3.861,0.000,0.000,0,false,6.160
0.140,1.561,0.000,0.000,0,false,4.224
0.180,3.985,0.000,0.000,0,false,6.125
0.160,2.220,0.000,0.000,0,false,4.530
0.160,2.964,0.000,0.000,0,false,5.070
0.160,2.941,0.000,0.000,0,false,4.900
0.160,2.962,0.000,0.000,0,false,5.573
0.180,3.981,0.000,0.000,0,false,6.152
0.180,2.991,0.000,0.000,0,false,5.347
0.140,1.488,0.000,0.000,0,false,3.924
0.160,2.967,0.000,0.000,0,false,5.060
0.180,3.997,0.000,0.000,0,false,6.030
0.160,2.677,0.000,0.000,0,false,4.731
0.160,1.885,0.000,0.000,0,false,4.667
0.160,2.658,0.000,0.000,0,false,4.791
0.160,2.636,0.000,0.000,0,false,4.642
0.180,2.976,0.000,0.000,0,false,5.458
0.160,2.963,0.000,0.000,0,false,5.301
0.160,2.986,0.000,0.000,0,false,5.198
0.160,2.954,0.000,0.000,0,false,5.678
0.180,4.283,0.000,0.000,0,false,6.320
0.160,2.975,0.000,0.000,0,false,5.472
0.180,3.982,0.000,0.000,0,false,6.116
0.160,2.955,0.000,0.000,0,false,5.286
0.160,2.973,0.000,0.000,0,false,5.269
0.180,3.709,0.000,0.000,0,false,6.022
0.160,2.953,0.000,0.000,0,false,5.077
0.160,3.175,0.000,0.000,0,false,5.639
0.180,4.178,0.000,0.000,0,false,6.439
0.160,2.980,0.000,0.000,0,false,5.205
0.160,2.972,0.000,0.000,0,false,5.105
0.160,3.023,0.000,0.000,0,false,5.649
0.180,4.294,0.000,0.000,0,false,6.477
0.160,2.352,0.000,0.000,0,false,4.655
0.160,2.992,0.000,0.000,0,false,5.064
0.160,2.983,0.000,0.000,0,false,5.472
0.160,2.987,0.000,0.000,0,false,5.301
0.180,3.990,0.000,0.000,0,false,6.126
0.160,2.981,0.000,0.000,0,false,5.305
0.160,3.199,0.000,0.000,0,false,5.794
0.180,4.391,0.000,0.000,0,false,6.352
0.160,2.812,0.000,0.000,0,false,4.872
0.160,2.688,0.000,0.000,0,false,4.745
0.160,2.981,0.000,0.000,0,false,5.209
0.160,2.968,0.000,0.000,0,false,4.997
0.180,3.363,0.000,0.000,0,false,5.828
0.140,1.698,0.000,0.000,0,false,4.320
0.180,4.457,0.000,0.000,0,false,6.564
0.160,2.986,0.000,0.000,0,false,5.436
0.180,4.458,0.000,0.000,0,false,6.491
0.160,3.512,0.000,0.000,0,false,5.905
0.180,4.193,0.000,0.000,0,false,6.475
0.160,2.188,0.000,0.000,0,false,4.483
0.160,2.965,0.000,0.000,0,false,5.080
0.180,4.482,0.000,0.000,0,false,6.643
0.160,2.978,0.000,0.000,0,false,5.187
0.160,2.960,0.000,0.000,0,false,5.510
0.180,4.156,0.000,0.000,0,false,6.139
0.180,2.968,0.000,0.000,0,false,5.525
0.140,1.493,0.000,0.000,0,false,3.781
0.160,3.373,0.000,0.000,0,false,5.825
0.180,4.007,0.000,0.000,0,false,6.175
0.140,2.829,0.000,0.000,0,false,5.231
0.180,3.029,0.000,0.000,0,false,5.682
0.160,2.565,0.000,0.000,0,false,4.758
0.160,3.188,0.000,0.000,0,false,5.597
0.180,4.287,0.000,0.000,0,false,6.297
0.160,2.371,0.000,0.000,0,false,4.615
0.160,2.197,0.000,0.000,0,false,4.360
0.180,3.688,0.000,0.000,0,false,5.881
0.160,2.178,0.000,0.000,0,false,4.449
0.160,2.960,0.000,0.000,0,false,5.327
0.180,4.135,0.000,0.000,0,false,6.176
0.160,2.653,0.000,0.000,0,false,4.726
0.160,2.989,0.000,0.000,0,false,5.209
0.160,2.987,0.000,0.000,0,false,5.028
0.160,3.053,0.000,0.000,0,false,5.689
0.160,4.307,0.000,0.000,0,false,6.289
0.180,4.430,0.000,0.000,0,false,6.825
0.180,3.529,0.000,0.000,0,false,5.856
0.160,2.954,0.000,0.000,0,false,4.979
0.160,2.694,0.000,0.000,0,false,4.778
0.160,2.961,0.000,0.000,0,false,5.267
0.160,3.038,0.000,0.000,0,false,5.709
0.180,3.993,0.000,0.000,0,false,6.115
0.140,1.691,0.000,0.000,0,false,4.437
0.180,4.154,0.000,0.000,0,false,6.207
0.160,2.971,0.000,0.000,0,false,5.210
0.180,3.693,0.000,0.000,0,false,5.976
0.160,2.977,0.000,0.000,0,false,5.132
0.180,3.677,0.000,0.000,0,false,5.949
0.160,2.985,0.000,0.000,0,false,5.357
0.160,2.961,0.000,0.000,0,false,5.681
0.180,4.012,0.000,0.000,0,false,6.122
0.160,2.965,0.000,0.000,0,false,5.226
0.160,3.390,0.000,0.000,0,false,5.950
0.160,2.968,0.000,0.000,0,false,5.515
0.160,2.994,0.000,0.000,0,false,5.183
0.180,3.364,0.000,0.000,0,false,5.735
0.160,2.978,0.000,0.000,0,false,5.039
0.180,3.372,0.000,0.000,0,false,5.766
0.160,2.944,0.000,0.000,0,false,5.094
0.160,2.971,0.000,0.000,0,false,5.274
0.160,2.975,0.000,0.000,0,false,5.694
0.180,3.535,0.000,0.000,0,false,5.786
0.160,2.975,0.000,0.000,0,false,5.194
0.160,2.930,0.000,0.000,0,false,4.855
0.160,3.011,0.000,0.000,0,false,5.781
0.180,3.847,0.000,0.000,0,false,6.062
0.160,2.984,0.000,0.000,0,false,5.145
0.180,3.380,0.000,0.000,0,false,5.834
0.140,2.217,0.000,0.000,0,false,4.968
0.180,4.420,0.000,0.000,0,false,6.398
0.160,2.517,0.000,0.000,0,false,4.661
0.160,1.886,0.000,0.000,0,false,4.453
0.160,2.969,0.000,0.000,0,false,5.266
0.180,4.174,0.000,0.000,0,false,6.269
0.160,2.936,0.000,0.000,0,false,5.195
0.160,2.981,0.000,0.000,0,false,5.287
0.180,3.495,0.000,0.000,0,false,5.843
0.180,2.963,0.000,0.000,0,false,5.429
0.160,1.484,0.000,0.000,0,false,4.070
0.160,1.560,0.000,0.000,0,false,4.066
0.160,2.960,0.000,0.000,0,false,5.031
0.180,4.020,0.000,0.000,0,false,6.030
0.160,2.780,0.000,0.000,0,false,4.715
0.160,2.961,0.000,0.000,0,false,5.550
0.180,2.978,0.000,0.000,0,false,5.474
0.160,2.968,0.000,0.000,0,false,5.049
0.180,3.857,0.000,0.000,0,false,6.060
0.160,2.974,0.000,0.000,0,false,5.413
0.160,2.978,0.000,0.000,0,false,5.680
0.160,2.983,0.000,0.000,0,false,5.633
0.180,4.022,0.000,0.000,0,false,6.207
0.160,2.949,0.000,0.000,0,false,5.346
0.160,3.357,0.000,0.000,0,false,5.891
0.160,3.198,0.000,0.000,0,false,5.714
0.180,3.886,0.000,0.000,0,false,6.262
0.160,2.988,0.000,0.000,0,false,5.117
0.160,2.968,0.000,0.000,0,false,5.113
0.160,2.914,0.000,0.000,0,false,4.944
0.140,2.524,0.000,0.000,0,false,4.666
0.180,4.432,0.000,0.000,0,false,6.639
0.180,3.685,0.000,0.000,0,false,5.977
0.160,2.963,0.000,0.000,0,false,5.325
0.160,2.800,0.000,0.000,0,false,4.931
0.160,2.973,0.000,0.000,0,false,5.499
0.160,2.973,0.000,0.000,0,false,5.381
0.160,2.966,0.000,0.000,0,false,5.149
0.160,2.985,0.000,0.000,0,false,5.035
0.180,3.385,0.000,0.000,0,false,5.693
0.140,1.718,0.000,0.000,0,false,4.207
0.180,4.165,0.000,0.000,0,false,6.261
0.160,2.966,0.000,0.000,0,false,5.382
0.160,2.949,0.000,0.000,0,false,5.275
0.160,3.688,0.000,0.000,0,false,5.971
0.180,4.441,0.000,0.000,0,false,6.424
0.160,2.929,0.000,0.000,0,false,4.924
0.160,2.984,0.000,0.000,0,false,5.385
0.180,3.193,0.000,0.000,0,false,5.775
0.160,2.906,0.000,0.000,0,false,4.890
0.160,2.969,0.000,0.000,0,false,5.553
0.180,4.407,0.000,0.000,0,false,6.405
0.180,3.969,0.000,0.000,0,false,5.950
0.180,2.963,0.000,0.000,0,false,5.533
0.160,2.981,0.000,0.000,0,false,5.106
0.160,2.689,0.000,0.000,0,false,4.841
0.160,2.977,0.000,0.000,0,false,5.446
0.160,2.973,0.000,0.000,0,false,5.258
0.160,3.338,0.000,0.000,0,false,5.876
0.180,4.425,0.000,0.000,0,false,6.437
0.160,2.767,0.000,0.000,0,false,4.681
0.180,2.962,0.000,0.000,0,false,5.349
0.160,2.766,0.000,0.000,0,false,4.699
0.180,3.347,0.000,0.000,0,false,5.694
0.160,2.956,0.000,0.000,0,false,5.456
0.160,2.979,0.000,0.000,0,false,5.364
0.160,4.165,0.000,0.000,0,false,6.199
0.180,3.543,0.000,0.000,0,false,5.916
0.140,1.874,0.000,0.000,0,false,4.331
0.180,4.454,0.000,0.000,0,false,6.456
0.140,2.228,0.000,0.000,0,false,4.756
0.180,4.455,0.000,0.000,0,false,6.442
0.160,2.918,0.000,0.000,0,false,4.944
0.160,2.668,0.000,0.000,0,false,4.766
0.160,2.969,0.000,0.000,0,false,5.172
0.160,2.992,0.000,0.000,0,false,5.512
0.160,2.958,0.000,0.000,0,false,5.624
0.160,2.981,0.000,0.000,0,false,5.309
0.160,2.892,0.000,0.000,0,false,4.801
0.160,2.978,0.000,0.000,0,false,5.568
0.160,2.976,0.000,0.000,0,false,5.387
0.160,3.004,0.000,0.000,0,false,5.639
0.180,4.439,0.000,0.000,0,false,6.492
0.160,3.345,0.000,0.000,0,false,5.806
0.160,2.977,0.000,0.000,0,false,5.687
0.160,2.965,0.000,0.000,0,false,5.275
0.180,3.686,0.000,0.000,0,false,6.059
0.160,2.970,0.000,0.000,0,false,5.114
0.160,3.371,0.000,0.000,0,false,6.027
0.180,4.470,0.000,0.000,0,false,6.537
0.160,2.996,0.000,0.000,0,false,5.672
0.160,2.976,0.000,0.000,0,false,5.546
0.160,2.974,0.000,0.000,0,false,5.362
0.160,2.970,0.000,0.000,0,false,5.324
0.160,2.982,0.000,0.000,0,false,5.015
0.160,2.528,0.000,0.000,0,false,4.771
0.160,2.972,0.000,0.000,0,false,5.274
0.160,2.985,0.000,0.000,0,false,5.133
0.160,2.988,0.000,0.000,0,false,5.533
0.180,3.540,0.000,0.000,0,false,6.014
0.160,2.816,0.000,0.000,0,false,4.801
0.160,2.990,0.000,0.000,0,false,5.528
0.180,4.015,0.000,0.000,0,false,6.126
0.140,1.874,0.000,0.000,0,false,4.434
0.160,2.970,0.000,0.000,0,false,5.439
0.160,2.938,0.000,0.000,0,false,4.872
0.160,2.938,0.000,0.000,0,false,4.862
0.180,3.847,0.000,0.000,0,false,5.939
0.160,2.973,0.000,0.000,0,false,5.349
0.180,3.524,0.000,0.000,0,false,5.971
0.160,2.789,0.000,0.000,0,false,4.768
0.180,2.973,0.000,0.000,0,false,5.394
0.160,2.958,0.000,0.000,0,false,4.945
0.180,3.205,0.000,0.000,0,false,5.727
0.160,2.943,0.000,0.000,0,false,4.943
0.180,2.980,0.000,0.000,0,false,5.150
0.160,2.891,0.000,0.000,0,false,4.889
0.180,4.435,0.000,0.000,0,false,6.383
0.180,3.396,0.000,0.000,0,false,5.718
0.160,2.916,0.000,0.000,0,false,4.941
0.180,2.973,0.000,0.000,0,false,5.478
0.160,1.530,0.000,0.000,0,false,4.070
0.160,2.954,0.000,0.000,0,false,4.881
0.160,2.979,0.000,0.000,0,false,5.540
0.160,3.198,0.000,0.000,0,false,5.754
0.180,4.277,0.000,0.000,0,false,6.305
0.160,2.966,0.000,0.000,0,false,5.324
0.160,3.525,0.000,0.000,0,false,5.864
0.180,4.461,0.000,0.000,0,false,6.719
0.160,2.971,0.000,0.000,0,false,5.111
0.160,3.191,0.000,0.000,0,false,5.742
0.160,2.981,0.000,0.000,0,false,5.476
0.160,4.182,0.000,0.000,0,false,6.243
0.160,2.973,0.000,0.000,0,false,6.058
0.140,2.035,0.000,0.000,0,false,4.681
0.180,4.007,0.000,0.000,0,false,6.185
0.160,2.969,0.000,0.000,0,false,5.525
0.160,3.708,0.000,0.000,0,false,5.959
0.180,4.431,0.000,0.000,0,false,6.860
0.180,4.279,0.000,0.000,0,false,6.233
0.160,2.892,0.000,0.000,0,false,4.820
0.160,2.961,0.000,0.000,0,false,5.497
0.160,2.984,0.000,0.000,0,false,5.067
0.160,3.378,0.000,0.000,0,false,5.940
0.180,4.297,0.000,0.000,0,false,6.309
0.160,2.995,0.000,0.000,0,false,5.516
0.160,2.976,0.000,0.000,0,false,5.512
0.160,2.956,0.000,0.000,0,false,5.103
0.160,2.975,0.000,0.000,0,false,4.981
0.160,2.991,0.000,0.000,0,false,5.570
0.160,3.362,0.000,0.000,0,false,5.816
0.180,4.170,0.000,0.000,0,false,6.454
0.160,2.197,0.000,0.000,0,false,4.484
0.140,1.724,0.000,0.000,0,false,4.378
0.180,4.446,0.000,0.000,0,false,6.469
0.160,2.975,0.000,0.000,0,false,5.475
0.180,4.010,0.000,0.000,0,false,6.143
0.160,2.966,0.000,0.000,0,false,5.140
0.180,3.853,0.000,0.000,0,false,5.987
0.160,2.227,0.000,0.000,0,false,4.409
0.160,1.876,0.000,0.000,0,false,4.357
0.160,2.962,0.000,0.000,0,false,5.349
0.180,3.988,0.000,0.000,0,false,6.103
0.180,3.165,0.000,0.000,0,false,5.688
0.160,2.777,0.000,0.000,0,false,4.718
0.180,3.200,0.000,0.000,0,false,5.766
0.160,2.926,0.000,0.000,0,false,4.889
0.180,4.136,0.000,0.000,0,false,6.124
0.160,2.993,0.000,0.000,0,false,5.187
0.180,4.166,0.000,0.000,0,false,6.286
0.160,2.970,0.000,0.000,0,false,5.367
0.180,3.183,0.000,0.000,0,false,5.792
0.160,1.689,0.000,0.000,0,false,4.097
0.140,1.489,0.000,0.000,0,false,4.119
0.180,3.697,0.000,0.000,0,false,5.872
0.160,2.975,0.000,0.000,0,false,5.368
0.180,4.197,0.000,0.000,0,false,6.439
0.140,1.875,0.000,0.000,0,false,4.572
0.180,4.030,0.000,0.000,0,false,6.144
0.160,2.967,0.000,0.000,0,false,5.516
0.160,3.847,0.000,0.000,0,false,6.175
0.160,3.370,0.000,0.000,0,false,5.850
0.180,4.178,0.000,0.000,0,false,6.505
0.160,2.979,0.000,0.000,0,false,5.215
0.180,3.836,0.000,0.000,0,false,6.062
0.160,2.369,0.000,0.000,0,false,4.474
0.140,1.494,0.000,0.000,0,false,4.435
0.180,3.677,0.000,0.000,0,false,6.036
0.160,2.985,0.000,0.000,0,false,5.203
0.160,3.226,0.000,0.000,0,false,5.805
0.180,4.472,0.000,0.000,0,false,6.560
0.160,2.948,0.000,0.000,0,false,5.487
0.180,4.163,0.000,0.000,0,false,6.210
0.160,2.955,0.000,0.000,0,false,5.445
0.180,4.273,0.000,0.000,0,false,6.312
0.160,3.006,0.000,0.000,0,false,5.476
0.160,2.966,0.000,0.000,0,false,5.158
0.160,3.029,0.000,0.000,0,false,5.576
0.180,4.446,0.000,0.000,0,false,6.563
0.160,2.992,0.000,0.000,0,false,5.422
0.140,2.553,0.000,0.000,0,false,4.821
0.180,4.478,0.000,0.000,0,false,6.506
0.160,3.340,0.000,0.000,0,false,5.809
0.180,4.458,0.000,0.000,0,false,6.644
0.160,2.984,0.000,0.000,0,false,5.067
0.160,2.940,0.000,0.000,0,false,4.863
0.160,3.006,0.000,0.000,0,false,5.523
0.160,2.979,0.000,0.000,0,false,5.509
0.180,3.856,0.000,0.000,0,false,6.000
0.160,2.967,0.000,0.000,0,false,5.351
0.180,4.273,0.000,0.000,0,false,6.204
0.160,2.383,0.000,0.000,0,false,4.671
0.160,2.971,0.000,0.000,0,false,5.193
0.160,2.386,0.000,0.000,0,false,5.005
0.160,2.521,0.000,0.000,0,false,4.606
0.160,2.040,0.000,0.000,0,false,4.612
0.160,2.938,0.000,0.000,0,false,4.883
0.180,3.695,0.000,0.000,0,false,5.852
0.180,3.064,0.000,0.000,0,false,5.618
0.160,2.942,0.000,0.000,0,false,4.945
0.180,3.484,0.000,0.000,0,false,5.813
0.160,2.978,0.000,0.000,0,false,5.101
0.180,3.510,0.000,0.000,0,false,5.860
0.160,2.979,0.000,0.000,0,false,5.058
0.160,2.943,0.000,0.000,0,false,5.529
0.160,2.963,0.000,0.000,0,false,5.478
0.160,2.963,0.000,0.000,0,false,5.109
0.160,2.971,0.000,0.000,0,false,4.923
0.160,2.908,0.000,0.000,0,false,4.944
0.160,3.016,0.000,0.000,0,false,5.737
0.160,2.999,0.000,0.000,0,false,5.291
0.160,2.952,0.000,0.000,0,false,5.362
0.160,3.343,0.000,0.000,0,false,5.805
0.180,4.159,0.000,0.000,0,false,6.261
0.160,2.664,0.000,0.000,0,false,4.712
0.160,2.971,0.000,0.000,0,false,5.316
0.160,2.985,0.000,0.000,0,false,5.217
0.180,2.962,0.000,0.000,0,false,5.625
0.140,1.484,0.000,0.000,0,false,3.956
0.180,3.853,0.000,0.000,0,false,6.044
0.160,2.977,0.000,0.000,0,false,5.207
0.160,3.175,0.000,0.000,0,false,5.699
0.160,2.996,0.000,0.000,0,false,5.462
0.180,4.006,0.000,0.000,0,false,6.230
0.160,2.987,0.000,0.000,0,false,5.274
0.160,3.355,0.000,0.000,0,false,5.784
0.180,4.451,0.000,0.000,0,false,6.691
0.160,2.975,0.000,0.000,0,false,5.023
0.180,3.703,0.000,0.000,0,false,6.024
0.140,1.703,0.000,0.000,0,false,4.264
0.160,2.978,0.000,0.000,0,false,5.471
0.180,3.869,0.000,0.000,0,false,6.087
0.160,2.964,0.000,0.000,0,false,5.161
0.160,2.959,0.000,0.000,0,false,5.732
0.180,4.172,0.000,0.000,0,false,6.322
0.160,2.515,0.000,0.000,0,false,4.642
0.160,2.979,0.000,0.000,0,false,5.127
0.180,3.223,0.000,0.000,0,false,5.767
0.160,2.912,0.000,0.000,0,false,4.870
0.140,2.685,0.000,0.000,0,false,4.895
0.180,4.444,0.000,0.000,0,false,6.597
0.160,3.042,0.000,0.000,0,false,5.715
0.180,4.427,0.000,0.000,0,false,6.480
0.180,3.835,0.000,0.000,0,false,5.966
0.160,2.969,0.000,0.000,0,false,5.345
0.180,3.639,0.000,0.000,0,false,5.907
0.160,2.974,0.000,0.000,0,false,5.294
0.180,4.443,0.000,0.000,0,false,6.514
0.180,3.855,0.000,0.000,0,false,6.011
0.180,2.974,0.000,0.000,0,false,5.363
0.160,2.523,0.000,0.000,0,false,4.543
0.160,2.779,0.000,0.000,0,false,4.723
0.160,2.887,0.000,0.000,0,false,4.809
0.180,3.525,0.000,0.000,0,false,5.819
0.160,2.050,0.000,0.000,0,false,4.381
0.160,2.899,0.000,0.000,0,false,4.881
0.160,2.971,0.000,0.000,0,false,5.526
0.160,2.992,0.000,0.000,0,false,5.313
0.180,4.262,0.000,0.000,0,false,6.267
0.180,2.964,0.000,0.000,0,false,5.522
0.160,2.659,0.000,0.000,0,false,4.786
0.160,2.984,0.000,0.000,0,false,5.239
0.180,3.531,0.000,0.000,0,false,6.019
0.160,2.964,0.000,0.000,0,false,5.036
0.160,3.001,0.000,0.000,0,false,5.716
0.160,2.955,0.000,0.000,0,false,5.546
0.160,2.983,0.000,0.000,0,false,5.151
0.160,2.940,0.000,0.000,0,false,4.956
0.180,3.024,0.000,0.000,0,false,5.617
0.140,1.484,0.000,0.000,0,false,4.068
0.160,2.935,0.000,0.000,0,false,5.341
0.160,2.981,0.000,0.000,0,false,5.313
0.160,3.201,0.000,0.000,0,false,5.834
0.160,2.963,0.000,0.000,0,false,5.416
0.160,3.202,0.000,0.000,0,false,5.711
0.160,3.371,0.000,0.000,0,false,5.724
0.160,3.176,0.000,0.000,0,false,5.770
0.180,3.048,0.000,0.000,0,false,5.615
0.160,2.664,0.000,0.000,0,false,4.722
0.160,2.989,0.000,0.000,0,false,5.221
0.160,3.519,0.000,0.000,0,false,5.955
0.180,4.402,0.000,0.000,0,false,6.398
0.160,3.057,0.000,0.000,0,false,5.729
0.160,2.974,0.000,0.000,0,false,5.401
0.160,3.547,0.000,0.000,0,false,5.950
0.180,4.461,0.000,0.000,0,false,6.595
0.160,2.987,0.000,0.000,0,false,5.515
0.160,3.366,0.000,0.000,0,false,5.839
0.180,4.428,0.000,0.000,0,false,6.456
0.160,3.210,0.000,0.000,0,false,5.690
0.180,4.512,0.000,0.000,0,false,6.639
0.180,4.150,0.000,0.000,0,false,6.233
0.160,2.956,0.000,0.000,0,false,5.357
0.180,3.970,0.000,0.000,0,false,6.043
0.160,3.008,0.000,0.000,0,false,5.360
0.180,3.526,0.000,0.000,0,false,5.902
0.160,2.986,0.000,0.000,0,false,5.232
0.180,3.181,0.000,0.000,0,false,5.701
0.160,2.957,0.000,0.000,0,false,4.929
0.180,3.686,0.000,0.000,0,false,5.907
0.160,2.193,0.000,0.000,0,false,4.481
0.160,2.982,0.000,0.000,0,false,5.026
0.180,3.512,0.000,0.000,0,false,5.875
0.160,2.974,0.000,0.000,0,false,5.242
0.160,2.973,0.000,0.000,0,false,5.283
0.180,3.871,0.000,0.000,0,false,6.125
0.160,2.506,0.000,0.000,0,false,4.476
0.160,2.964,0.000,0.000,0,false,5.527
0.180,4.138,0.000,0.000,0,false,6.250
0.160,2.989,0.000,0.000,0,false,5.194
0.160,2.915,0.000,0.000,0,false,4.921
0.160,2.961,0.000,0.000,0,false,5.546
0.180,3.696,0.000,0.000,0,false,6.006
0.160,2.971,0.000,0.000,0,false,5.137
0.160,3.000,0.000,0.000,0,false,5.710
0.160,3.689,0.000,0.000,0,false,6.145
0.180,4.455,0.000,0.000,0,false,6.698
0.160,3.676,0.000,0.000,0,false,5.994
0.180,4.413,0.000,0.000,0,false,6.446
0.160,2.961,0.000,0.000,0,false,5.369
0.180,4.243,0.000,0.000,0,false,6.233
0.160,2.975,0.000,0.000,0,false,5.666
0.180,3.546,0.000,0.000,0,false,5.891
0.140,1.515,0.000,0.000,0,false,4.155
0.160,2.929,0.000,0.000,0,false,5.551
0.140,1.544,0.000,0.000,0,false,4.256
0.180,4.419,0.000,0.000,0,false,6.457
0.160,2.961,0.000,0.000,0,false,5.564
0.160,2.966,0.000,0.000,0,false,5.115
0.160,2.978,0.000,0.000,0,false,5.505
0.180,3.866,0.000,0.000,0,false,6.053
0.160,1.886,0.000,0.000,0,false,4.312
0.140,1.489,0.000,0.000,0,false,4.121
0.160,2.969,0.000,0.000,0,false,5.325
0.160,3.557,0.000,0.000,0,false,6.072
0.160,3.866,0.000,0.000,0,false,6.256
0.180,4.449,0.000,0.000,0,false,6.758
0.160,2.979,0.000,0.000,0,false,5.554
0.160,2.965,0.000,0.000,0,false,5.430
0.180,3.354,0.000,0.000,0,false,5.879
0.160,2.356,0.000,0.000,0,false,4.607
0.160,2.972,0.000,0.000,0,false,5.414
0.180,3.367,0.000,0.000,0,false,5.927
0.140,2.789,0.000,0.000,0,false,4.815
0.180,4.455,0.000,0.000,0,false,6.752
0.160,3.021,0.000,0.000,0,false,5.706
0.180,3.020,0.000,0.000,0,false,5.530
0.160,2.933,0.000,0.000,0,false,4.890
0.160,2.940,0.000,0.000,0,false,4.947
0.180,3.192,0.000,0.000,0,false,5.577
0.160,1.711,0.000,0.000,0,false,4.293
